x, y, theta, v, timestamp, left_img, right_img
7756944.687,-363680.854,-0.117,7.253,1397835741.9911909103393554687500000,1397835741.9911909103393554687500000.bb08.l.png,1397835741.9911909103393554687500000.bb08.r.png
7756945.586,-363680.954,-0.119,7.226,1397835742.1161859035491943359375000,1397835742.1161859035491943359375000.bb08.l.png,1397835742.1161859035491943359375000.bb08.r.png
7756946.417,-363681.073,-0.118,7.181,1397835742.2412090301513671875000000,1397835742.2412090301513671875000000.bb08.l.png,1397835742.2412090301513671875000000.bb08.r.png
7756947.338,-363681.185,-0.119,7.269,1397835742.3662350177764892578125000,1397835742.3662350177764892578125000.bb08.l.png,1397835742.3662350177764892578125000.bb08.r.png
7756948.204,-363681.327,-0.116,7.201,1397835742.4912230968475341796875000,1397835742.4912230968475341796875000.bb08.l.png,1397835742.4912230968475341796875000.bb08.r.png
7756949.051,-363681.436,-0.115,7.195,1397835742.6161940097808837890625000,1397835742.6161940097808837890625000.bb08.l.png,1397835742.6161940097808837890625000.bb08.r.png
7756949.891,-363681.563,-0.117,7.013,1397835742.7411220073699951171875000,1397835742.7411220073699951171875000.bb08.l.png,1397835742.7411220073699951171875000.bb08.r.png
7756950.708,-363681.665,-0.115,6.986,1397835742.8662080764770507812500000,1397835742.8662080764770507812500000.bb08.l.png,1397835742.8662080764770507812500000.bb08.r.png
7756951.549,-363681.758,-0.118,6.986,1397835742.9911770820617675781250000,1397835742.9911770820617675781250000.bb08.l.png,1397835742.9911770820617675781250000.bb08.r.png
7756952.375,-363681.875,-0.113,7.100,1397835743.1161649227142333984375000,1397835743.1161649227142333984375000.bb08.l.png,1397835743.1161649227142333984375000.bb08.r.png
7756953.256,-363681.979,-0.120,7.040,1397835743.2411830425262451171875000,1397835743.2411830425262451171875000.bb08.l.png,1397835743.2411830425262451171875000.bb08.r.png
7756953.991,-363682.077,-0.116,6.999,1397835743.3661770820617675781250000,1397835743.3661770820617675781250000.bb08.l.png,1397835743.3661770820617675781250000.bb08.r.png
7756954.861,-363682.167,-0.116,6.959,1397835743.4911470413208007812500000,1397835743.4911470413208007812500000.bb08.l.png,1397835743.4911470413208007812500000.bb08.r.png
7756955.697,-363682.269,-0.112,6.894,1397835743.6162250041961669921875000,1397835743.6162250041961669921875000.bb08.l.png,1397835743.6162250041961669921875000.bb08.r.png
7756956.494,-363682.373,-0.108,6.903,1397835743.7411348819732666015625000,1397835743.7411348819732666015625000.bb08.l.png,1397835743.7411348819732666015625000.bb08.r.png
7756957.317,-363682.466,-0.106,6.867,1397835743.8662068843841552734375000,1397835743.8662068843841552734375000.bb08.l.png,1397835743.8662068843841552734375000.bb08.r.png
7756958.183,-363682.568,-0.109,6.871,1397835743.9912269115447998046875000,1397835743.9912269115447998046875000.bb08.l.png,1397835743.9912269115447998046875000.bb08.r.png
7756958.992,-363682.667,-0.104,6.860,1397835744.1161530017852783203125000,1397835744.1161530017852783203125000.bb08.l.png,1397835744.1161530017852783203125000.bb08.r.png
7756959.845,-363682.781,-0.113,6.813,1397835744.2412381172180175781250000,1397835744.2412381172180175781250000.bb08.l.png,1397835744.2412381172180175781250000.bb08.r.png
7756960.668,-363682.873,-0.112,6.779,1397835744.3662300109863281250000000,1397835744.3662300109863281250000000.bb08.l.png,1397835744.3662300109863281250000000.bb08.r.png
7756961.500,-363682.966,-0.115,6.743,1397835744.4912428855895996093750000,1397835744.4912428855895996093750000.bb08.l.png,1397835744.4912428855895996093750000.bb08.r.png
7756962.230,-363683.046,-0.111,6.727,1397835744.6162579059600830078125000,1397835744.6162579059600830078125000.bb08.l.png,1397835744.6162579059600830078125000.bb08.r.png
7756963.002,-363683.135,-0.114,6.696,1397835744.7411990165710449218750000,1397835744.7411990165710449218750000.bb08.l.png,1397835744.7411990165710449218750000.bb08.r.png
7756963.827,-363683.237,-0.115,6.745,1397835744.8662118911743164062500000,1397835744.8662118911743164062500000.bb08.l.png,1397835744.8662118911743164062500000.bb08.r.png
7756964.655,-363683.349,-0.114,6.723,1397835744.9912478923797607421875000,1397835744.9912478923797607421875000.bb08.l.png,1397835744.9912478923797607421875000.bb08.r.png
7756965.455,-363683.453,-0.112,6.692,1397835745.1161689758300781250000000,1397835745.1161689758300781250000000.bb08.l.png,1397835745.1161689758300781250000000.bb08.r.png
7756966.262,-363683.568,-0.116,6.811,1397835745.2411971092224121093750000,1397835745.2411971092224121093750000.bb08.l.png,1397835745.2411971092224121093750000.bb08.r.png
7756967.107,-363683.667,-0.116,6.811,1397835745.3661949634552001953125000,1397835745.3661949634552001953125000.bb08.l.png,1397835745.3661949634552001953125000.bb08.r.png
7756967.847,-363683.744,-0.116,6.685,1397835745.4911921024322509765625000,1397835745.4911921024322509765625000.bb08.l.png,1397835745.4911921024322509765625000.bb08.r.png
7756968.654,-363683.895,-0.121,6.453,1397835745.6162540912628173828125000,1397835745.6162540912628173828125000.bb08.l.png,1397835745.6162540912628173828125000.bb08.r.png
7756969.422,-363683.990,-0.121,6.426,1397835745.7411990165710449218750000,1397835745.7411990165710449218750000.bb08.l.png,1397835745.7411990165710449218750000.bb08.r.png
7756970.229,-363684.125,-0.121,6.788,1397835745.8662259578704833984375000,1397835745.8662259578704833984375000.bb08.l.png,1397835745.8662259578704833984375000.bb08.r.png
7756970.987,-363684.213,-0.123,6.469,1397835745.9911251068115234375000000,1397835745.9911251068115234375000000.bb08.l.png,1397835745.9911251068115234375000000.bb08.r.png
7756971.741,-363684.333,-0.124,6.555,1397835746.1162691116333007812500000,1397835746.1162691116333007812500000.bb08.l.png,1397835746.1162691116333007812500000.bb08.r.png
7756972.516,-363684.446,-0.126,6.462,1397835746.2412269115447998046875000,1397835746.2412269115447998046875000.bb08.l.png,1397835746.2412269115447998046875000.bb08.r.png
7756973.301,-363684.532,-0.126,6.426,1397835746.3662209510803222656250000,1397835746.3662209510803222656250000.bb08.l.png,1397835746.3662209510803222656250000.bb08.r.png
7756974.093,-363684.654,-0.126,6.541,1397835746.4912240505218505859375000,1397835746.4912240505218505859375000.bb08.l.png,1397835746.4912240505218505859375000.bb08.r.png
7756974.907,-363684.742,-0.126,6.557,1397835746.6161549091339111328125000,1397835746.6161549091339111328125000.bb08.l.png,1397835746.6161549091339111328125000.bb08.r.png
7756975.639,-363684.853,-0.126,6.555,1397835746.7412049770355224609375000,1397835746.7412049770355224609375000.bb08.l.png,1397835746.7412049770355224609375000.bb08.r.png
7756976.460,-363684.949,-0.125,6.570,1397835746.8662269115447998046875000,1397835746.8662269115447998046875000.bb08.l.png,1397835746.8662269115447998046875000.bb08.r.png
7756977.273,-363685.047,-0.127,6.528,1397835746.9912381172180175781250000,1397835746.9912381172180175781250000.bb08.l.png,1397835746.9912381172180175781250000.bb08.r.png
7756978.033,-363685.171,-0.123,6.575,1397835747.1162450313568115234375000,1397835747.1162450313568115234375000.bb08.l.png,1397835747.1162450313568115234375000.bb08.r.png
7756978.802,-363685.267,-0.126,6.568,1397835747.2411799430847167968750000,1397835747.2411799430847167968750000.bb08.l.png,1397835747.2411799430847167968750000.bb08.r.png
7756979.604,-363685.387,-0.125,6.575,1397835747.3662660121917724609375000,1397835747.3662660121917724609375000.bb08.l.png,1397835747.3662660121917724609375000.bb08.r.png
7756980.405,-363685.487,-0.120,6.599,1397835747.4912559986114501953125000,1397835747.4912559986114501953125000.bb08.l.png,1397835747.4912559986114501953125000.bb08.r.png
7756981.222,-363685.613,-0.123,6.635,1397835747.6162528991699218750000000,1397835747.6162528991699218750000000.bb08.l.png,1397835747.6162528991699218750000000.bb08.r.png
7756982.021,-363685.703,-0.121,6.624,1397835747.7412331104278564453125000,1397835747.7412331104278564453125000.bb08.l.png,1397835747.7412331104278564453125000.bb08.r.png
7756982.822,-363685.790,-0.121,6.615,1397835747.8662149906158447265625000,1397835747.8662149906158447265625000.bb08.l.png,1397835747.8662149906158447265625000.bb08.r.png
7756983.616,-363685.931,-0.117,6.638,1397835747.9911549091339111328125000,1397835747.9911549091339111328125000.bb08.l.png,1397835747.9911549091339111328125000.bb08.r.png
7756984.418,-363686.018,-0.116,6.649,1397835748.1162509918212890625000000,1397835748.1162509918212890625000000.bb08.l.png,1397835748.1162509918212890625000000.bb08.r.png
7756985.244,-363686.115,-0.116,6.649,1397835748.2413020133972167968750000,1397835748.2413020133972167968750000.bb08.l.png,1397835748.2413020133972167968750000.bb08.r.png
7756986.046,-363686.240,-0.121,6.689,1397835748.3662409782409667968750000,1397835748.3662409782409667968750000.bb08.l.png,1397835748.3662409782409667968750000.bb08.r.png
7756986.876,-363686.342,-0.121,6.689,1397835748.4912788867950439453125000,1397835748.4912788867950439453125000.bb08.l.png,1397835748.4912788867950439453125000.bb08.r.png
7756988.459,-363686.547,-0.120,6.768,1397835748.7412691116333007812500000,1397835748.7412691116333007812500000.bb08.l.png,1397835748.7412691116333007812500000.bb08.r.png
7756989.299,-363686.648,-0.120,6.768,1397835748.8662540912628173828125000,1397835748.8662540912628173828125000.bb08.l.png,1397835748.8662540912628173828125000.bb08.r.png
7756990.001,-363686.751,-0.117,6.781,1397835748.9912660121917724609375000,1397835748.9912660121917724609375000.bb08.l.png,1397835748.9912660121917724609375000.bb08.r.png
7756990.842,-363686.850,-0.117,6.781,1397835749.1161921024322509765625000,1397835749.1161921024322509765625000.bb08.l.png,1397835749.1161921024322509765625000.bb08.r.png
7756991.685,-363686.949,-0.117,6.781,1397835749.2412428855895996093750000,1397835749.2412428855895996093750000.bb08.l.png,1397835749.2412428855895996093750000.bb08.r.png
7756992.473,-363687.067,-0.117,6.826,1397835749.3662850856781005859375000,1397835749.3662850856781005859375000.bb08.l.png,1397835749.3662850856781005859375000.bb08.r.png
7756993.271,-363687.180,-0.116,6.822,1397835749.4912500381469726562500000,1397835749.4912500381469726562500000.bb08.l.png,1397835749.4912500381469726562500000.bb08.r.png
7756994.090,-363687.287,-0.117,6.781,1397835749.6163029670715332031250000,1397835749.6163029670715332031250000.bb08.l.png,1397835749.6163029670715332031250000.bb08.r.png
7756994.923,-363687.388,-0.118,6.849,1397835749.7412750720977783203125000,1397835749.7412750720977783203125000.bb08.l.png,1397835749.7412750720977783203125000.bb08.r.png
7756995.748,-363687.503,-0.118,6.891,1397835749.8662729263305664062500000,1397835749.8662729263305664062500000.bb08.l.png,1397835749.8662729263305664062500000.bb08.r.png
7756996.610,-363687.609,-0.119,6.934,1397835749.9912629127502441406250000,1397835749.9912629127502441406250000.bb08.l.png,1397835749.9912629127502441406250000.bb08.r.png
7756997.456,-363687.724,-0.120,6.981,1397835750.1162240505218505859375000,1397835750.1162240505218505859375000.bb08.l.png,1397835750.1162240505218505859375000.bb08.r.png
7756998.266,-363687.833,-0.121,6.963,1397835750.2412359714508056640625000,1397835750.2412359714508056640625000.bb08.l.png,1397835750.2412359714508056640625000.bb08.r.png
7756999.113,-363687.936,-0.121,6.975,1397835750.3662359714508056640625000,1397835750.3662359714508056640625000.bb08.l.png,1397835750.3662359714508056640625000.bb08.r.png
7756999.887,-363688.040,-0.121,6.885,1397835750.4912679195404052734375000,1397835750.4912679195404052734375000.bb08.l.png,1397835750.4912679195404052734375000.bb08.r.png
7757000.748,-363688.144,-0.121,6.898,1397835750.6162810325622558593750000,1397835750.6162810325622558593750000.bb08.l.png,1397835750.6162810325622558593750000.bb08.r.png
7757001.584,-363688.276,-0.122,6.916,1397835750.7412860393524169921875000,1397835750.7412860393524169921875000.bb08.l.png,1397835750.7412860393524169921875000.bb08.r.png
7757002.426,-363688.380,-0.123,6.995,1397835750.8662750720977783203125000,1397835750.8662750720977783203125000.bb08.l.png,1397835750.8662750720977783203125000.bb08.r.png
7757003.271,-363688.509,-0.124,6.999,1397835750.9912610054016113281250000,1397835750.9912610054016113281250000.bb08.l.png,1397835750.9912610054016113281250000.bb08.r.png
7757004.097,-363688.607,-0.123,6.988,1397835751.1162509918212890625000000,1397835751.1162509918212890625000000.bb08.l.png,1397835751.1162509918212890625000000.bb08.r.png
7757004.929,-363688.730,-0.123,7.035,1397835751.2412409782409667968750000,1397835751.2412409782409667968750000.bb08.l.png,1397835751.2412409782409667968750000.bb08.r.png
7757005.757,-363688.847,-0.124,6.986,1397835751.3662540912628173828125000,1397835751.3662540912628173828125000.bb08.l.png,1397835751.3662540912628173828125000.bb08.r.png
7757006.548,-363688.971,-0.124,7.033,1397835751.4912660121917724609375000,1397835751.4912660121917724609375000.bb08.l.png,1397835751.4912660121917724609375000.bb08.r.png
7757007.402,-363689.085,-0.125,7.076,1397835751.6162450313568115234375000,1397835751.6162450313568115234375000.bb08.l.png,1397835751.6162450313568115234375000.bb08.r.png
7757008.271,-363689.217,-0.123,7.067,1397835751.7412519454956054687500000,1397835751.7412519454956054687500000.bb08.l.png,1397835751.7412519454956054687500000.bb08.r.png
7757009.157,-363689.316,-0.123,7.073,1397835751.8663439750671386718750000,1397835751.8663439750671386718750000.bb08.l.png,1397835751.8663439750671386718750000.bb08.r.png
7757010.007,-363689.440,-0.120,7.134,1397835751.9912700653076171875000000,1397835751.9912700653076171875000000.bb08.l.png,1397835751.9912700653076171875000000.bb08.r.png
7757010.871,-363689.551,-0.121,7.094,1397835752.1162889003753662109375000,1397835752.1162889003753662109375000.bb08.l.png,1397835752.1162889003753662109375000.bb08.r.png
7757011.737,-363689.654,-0.120,7.152,1397835752.2412729263305664062500000,1397835752.2412729263305664062500000.bb08.l.png,1397835752.2412729263305664062500000.bb08.r.png
7757012.584,-363689.747,-0.122,7.060,1397835752.3663010597229003906250000,1397835752.3663010597229003906250000.bb08.l.png,1397835752.3663010597229003906250000.bb08.r.png
7757013.440,-363689.871,-0.121,7.046,1397835752.4913239479064941406250000,1397835752.4913239479064941406250000.bb08.l.png,1397835752.4913239479064941406250000.bb08.r.png
7757014.302,-363689.971,-0.119,7.046,1397835752.6162099838256835937500000,1397835752.6162099838256835937500000.bb08.l.png,1397835752.6162099838256835937500000.bb08.r.png
7757015.090,-363690.064,-0.119,6.961,1397835752.7412779331207275390625000,1397835752.7412779331207275390625000.bb08.l.png,1397835752.7412779331207275390625000.bb08.r.png
7757015.964,-363690.173,-0.120,7.022,1397835752.8663120269775390625000000,1397835752.8663120269775390625000000.bb08.l.png,1397835752.8663120269775390625000000.bb08.r.png
7757016.783,-363690.271,-0.117,7.085,1397835752.9912860393524169921875000,1397835752.9912860393524169921875000.bb08.l.png,1397835752.9912860393524169921875000.bb08.r.png
7757017.635,-363690.399,-0.118,7.013,1397835753.1162769794464111328125000,1397835753.1162769794464111328125000.bb08.l.png,1397835753.1162769794464111328125000.bb08.r.png
7757018.434,-363690.511,-0.116,6.752,1397835753.2412528991699218750000000,1397835753.2412528991699218750000000.bb08.l.png,1397835753.2412528991699218750000000.bb08.r.png
7757019.313,-363690.620,-0.116,6.984,1397835753.3662850856781005859375000,1397835753.3662850856781005859375000.bb08.l.png,1397835753.3662850856781005859375000.bb08.r.png
7757020.162,-363690.740,-0.115,6.934,1397835753.4912629127502441406250000,1397835753.4912629127502441406250000.bb08.l.png,1397835753.4912629127502441406250000.bb08.r.png
7757020.984,-363690.852,-0.116,6.957,1397835753.6162710189819335937500000,1397835753.6162710189819335937500000.bb08.l.png,1397835753.6162710189819335937500000.bb08.r.png
7757021.835,-363690.946,-0.116,7.006,1397835753.7412869930267333984375000,1397835753.7412869930267333984375000.bb08.l.png,1397835753.7412869930267333984375000.bb08.r.png
7757022.659,-363691.054,-0.113,6.887,1397835753.8662810325622558593750000,1397835753.8662810325622558593750000.bb08.l.png,1397835753.8662810325622558593750000.bb08.r.png
7757023.504,-363691.149,-0.112,6.826,1397835753.9912779331207275390625000,1397835753.9912779331207275390625000.bb08.l.png,1397835753.9912779331207275390625000.bb08.r.png
7757024.349,-363691.254,-0.113,6.856,1397835754.1162550449371337890625000,1397835754.1162550449371337890625000.bb08.l.png,1397835754.1162550449371337890625000.bb08.r.png
7757025.170,-363691.364,-0.112,6.703,1397835754.2413430213928222656250000,1397835754.2413430213928222656250000.bb08.l.png,1397835754.2413430213928222656250000.bb08.r.png
7757025.974,-363691.461,-0.113,6.606,1397835754.3662970066070556640625000,1397835754.3662970066070556640625000.bb08.l.png,1397835754.3662970066070556640625000.bb08.r.png
7757026.785,-363691.579,-0.113,6.570,1397835754.4912950992584228515625000,1397835754.4912950992584228515625000.bb08.l.png,1397835754.4912950992584228515625000.bb08.r.png
7757027.585,-363691.673,-0.112,6.494,1397835754.6162779331207275390625000,1397835754.6162779331207275390625000.bb08.l.png,1397835754.6162779331207275390625000.bb08.r.png
7757028.358,-363691.781,-0.113,6.245,1397835754.7412340641021728515625000,1397835754.7412340641021728515625000.bb08.l.png,1397835754.7412340641021728515625000.bb08.r.png
7757029.119,-363691.864,-0.111,6.108,1397835754.8662929534912109375000000,1397835754.8662929534912109375000000.bb08.l.png,1397835754.8662929534912109375000000.bb08.r.png
7757029.866,-363691.951,-0.112,6.069,1397835754.9912700653076171875000000,1397835754.9912700653076171875000000.bb08.l.png,1397835754.9912700653076171875000000.bb08.r.png
7757030.564,-363692.043,-0.112,5.977,1397835755.1162819862365722656250000,1397835755.1162819862365722656250000.bb08.l.png,1397835755.1162819862365722656250000.bb08.r.png
7757031.262,-363692.131,-0.112,5.730,1397835755.2412800788879394531250000,1397835755.2412800788879394531250000.bb08.l.png,1397835755.2412800788879394531250000.bb08.r.png
7757031.924,-363692.228,-0.115,5.627,1397835755.3663070201873779296875000,1397835755.3663070201873779296875000.bb08.l.png,1397835755.3663070201873779296875000.bb08.r.png
7757032.589,-363692.316,-0.115,5.479,1397835755.4912729263305664062500000,1397835755.4912729263305664062500000.bb08.l.png,1397835755.4912729263305664062500000.bb08.r.png
7757033.253,-363692.395,-0.115,5.416,1397835755.6163470745086669921875000,1397835755.6163470745086669921875000.bb08.l.png,1397835755.6163470745086669921875000.bb08.r.png
7757033.865,-363692.477,-0.117,5.240,1397835755.7413098812103271484375000,1397835755.7413098812103271484375000.bb08.l.png,1397835755.7413098812103271484375000.bb08.r.png
7757034.510,-363692.555,-0.118,5.209,1397835755.8662919998168945312500000,1397835755.8662919998168945312500000.bb08.l.png,1397835755.8662919998168945312500000.bb08.r.png
7757035.123,-363692.640,-0.116,5.036,1397835755.9912860393524169921875000,1397835755.9912860393524169921875000.bb08.l.png,1397835755.9912860393524169921875000.bb08.r.png
7757035.732,-363692.720,-0.117,4.872,1397835756.1162579059600830078125000,1397835756.1162579059600830078125000.bb08.l.png,1397835756.1162579059600830078125000.bb08.r.png
7757036.305,-363692.791,-0.116,4.809,1397835756.2412869930267333984375000,1397835756.2412869930267333984375000.bb08.l.png,1397835756.2412869930267333984375000.bb08.r.png
7757036.852,-363692.860,-0.116,4.672,1397835756.3663089275360107421875000,1397835756.3663089275360107421875000.bb08.l.png,1397835756.3663089275360107421875000.bb08.r.png
7757037.405,-363692.924,-0.117,4.546,1397835756.4912741184234619140625000,1397835756.4912741184234619140625000.bb08.l.png,1397835756.4912741184234619140625000.bb08.r.png
7757037.936,-363692.998,-0.116,4.378,1397835756.6163160800933837890625000,1397835756.6163160800933837890625000.bb08.l.png,1397835756.6163160800933837890625000.bb08.r.png
7757038.460,-363693.063,-0.117,4.304,1397835756.7413311004638671875000000,1397835756.7413311004638671875000000.bb08.l.png,1397835756.7413311004638671875000000.bb08.r.png
7757038.977,-363693.124,-0.117,4.182,1397835756.8663570880889892578125000,1397835756.8663570880889892578125000.bb08.l.png,1397835756.8663570880889892578125000.bb08.r.png
7757039.475,-363693.185,-0.119,4.014,1397835756.9913239479064941406250000,1397835756.9913239479064941406250000.bb08.l.png,1397835756.9913239479064941406250000.bb08.r.png
7757039.949,-363693.246,-0.119,3.920,1397835757.1162550449371337890625000,1397835757.1162550449371337890625000.bb08.l.png,1397835757.1162550449371337890625000.bb08.r.png
7757040.430,-363693.310,-0.120,3.890,1397835757.2412919998168945312500000,1397835757.2412919998168945312500000.bb08.l.png,1397835757.2412919998168945312500000.bb08.r.png
7757040.913,-363693.369,-0.120,3.906,1397835757.3663060665130615234375000,1397835757.3663060665130615234375000.bb08.l.png,1397835757.3663060665130615234375000.bb08.r.png
7757041.345,-363693.421,-0.118,3.720,1397835757.4913170337677001953125000,1397835757.4913170337677001953125000.bb08.l.png,1397835757.4913170337677001953125000.bb08.r.png
7757041.772,-363693.500,-0.119,3.731,1397835757.6162290573120117187500000,1397835757.6162290573120117187500000.bb08.l.png,1397835757.6162290573120117187500000.bb08.r.png
7757042.205,-363693.552,-0.120,3.697,1397835757.7413539886474609375000000,1397835757.7413539886474609375000000.bb08.l.png,1397835757.7413539886474609375000000.bb08.r.png
7757042.639,-363693.602,-0.119,3.616,1397835757.8663558959960937500000000,1397835757.8663558959960937500000000.bb08.l.png,1397835757.8663558959960937500000000.bb08.r.png
7757043.066,-363693.653,-0.120,3.581,1397835757.9913399219512939453125000,1397835757.9913399219512939453125000.bb08.l.png,1397835757.9913399219512939453125000.bb08.r.png
7757043.539,-363693.707,-0.120,3.738,1397835758.1163609027862548828125000,1397835758.1163609027862548828125000.bb08.l.png,1397835758.1163609027862548828125000.bb08.r.png
7757043.927,-363693.766,-0.123,3.628,1397835758.2413170337677001953125000,1397835758.2413170337677001953125000.bb08.l.png,1397835758.2413170337677001953125000.bb08.r.png
7757044.358,-363693.823,-0.124,3.585,1397835758.3663060665130615234375000,1397835758.3663060665130615234375000.bb08.l.png,1397835758.3663060665130615234375000.bb08.r.png
7757044.748,-363693.877,-0.122,3.450,1397835758.4913299083709716796875000,1397835758.4913299083709716796875000.bb08.l.png,1397835758.4913299083709716796875000.bb08.r.png
7757045.142,-363693.924,-0.123,3.354,1397835758.6163148880004882812500000,1397835758.6163148880004882812500000.bb08.l.png,1397835758.6163148880004882812500000.bb08.r.png
7757045.554,-363693.979,-0.123,3.315,1397835758.7412779331207275390625000,1397835758.7412779331207275390625000.bb08.l.png,1397835758.7412779331207275390625000.bb08.r.png
7757045.955,-363694.044,-0.123,3.293,1397835758.8663759231567382812500000,1397835758.8663759231567382812500000.bb08.l.png,1397835758.8663759231567382812500000.bb08.r.png
7757046.376,-363694.109,-0.124,3.410,1397835758.9913220405578613281250000,1397835758.9913220405578613281250000.bb08.l.png,1397835758.9913220405578613281250000.bb08.r.png
7757046.812,-363694.149,-0.126,3.486,1397835759.1163239479064941406250000,1397835759.1163239479064941406250000.bb08.l.png,1397835759.1163239479064941406250000.bb08.r.png
7757047.196,-363694.207,-0.126,3.459,1397835759.2412669658660888671875000,1397835759.2412669658660888671875000.bb08.l.png,1397835759.2412669658660888671875000.bb08.r.png
7757047.628,-363694.276,-0.126,3.594,1397835759.3663430213928222656250000,1397835759.3663430213928222656250000.bb08.l.png,1397835759.3663430213928222656250000.bb08.r.png
7757048.088,-363694.339,-0.129,3.679,1397835759.4913458824157714843750000,1397835759.4913458824157714843750000.bb08.l.png,1397835759.4913458824157714843750000.bb08.r.png
7757048.520,-363694.393,-0.131,3.655,1397835759.6163480281829833984375000,1397835759.6163480281829833984375000.bb08.l.png,1397835759.6163480281829833984375000.bb08.r.png
7757048.917,-363694.475,-0.132,3.756,1397835759.7413260936737060546875000,1397835759.7413260936737060546875000.bb08.l.png,1397835759.7413260936737060546875000.bb08.r.png
7757049.392,-363694.538,-0.133,3.890,1397835759.8663709163665771484375000,1397835759.8663709163665771484375000.bb08.l.png,1397835759.8663709163665771484375000.bb08.r.png
7757049.779,-363694.611,-0.135,3.890,1397835759.9913320541381835937500000,1397835759.9913320541381835937500000.bb08.l.png,1397835759.9913320541381835937500000.bb08.r.png
7757050.247,-363694.688,-0.134,3.920,1397835760.1162691116333007812500000,1397835760.1162691116333007812500000.bb08.l.png,1397835760.1162691116333007812500000.bb08.r.png
7757050.731,-363694.750,-0.134,4.010,1397835760.2412889003753662109375000,1397835760.2412889003753662109375000.bb08.l.png,1397835760.2412889003753662109375000.bb08.r.png
7757051.256,-363694.828,-0.135,4.104,1397835760.3663220405578613281250000,1397835760.3663220405578613281250000.bb08.l.png,1397835760.3663220405578613281250000.bb08.r.png
7757051.759,-363694.903,-0.134,4.243,1397835760.4913539886474609375000000,1397835760.4913539886474609375000000.bb08.l.png,1397835760.4913539886474609375000000.bb08.r.png
7757052.218,-363694.969,-0.136,4.304,1397835760.6163699626922607421875000,1397835760.6163699626922607421875000.bb08.l.png,1397835760.6163699626922607421875000.bb08.r.png
7757052.741,-363695.048,-0.136,4.268,1397835760.7413361072540283203125000,1397835760.7413361072540283203125000.bb08.l.png,1397835760.7413361072540283203125000.bb08.r.png
7757053.294,-363695.126,-0.136,4.337,1397835760.8664009571075439453125000,1397835760.8664009571075439453125000.bb08.l.png,1397835760.8664009571075439453125000.bb08.r.png
7757053.806,-363695.195,-0.135,4.409,1397835760.9913430213928222656250000,1397835760.9913430213928222656250000.bb08.l.png,1397835760.9913430213928222656250000.bb08.r.png
7757054.354,-363695.300,-0.136,4.558,1397835761.1162979602813720703125000,1397835761.1162979602813720703125000.bb08.l.png,1397835761.1162979602813720703125000.bb08.r.png
7757054.925,-363695.383,-0.135,4.621,1397835761.2412760257720947265625000,1397835761.2412760257720947265625000.bb08.l.png,1397835761.2412760257720947265625000.bb08.r.png
7757055.476,-363695.450,-0.135,4.690,1397835761.3663680553436279296875000,1397835761.3663680553436279296875000.bb08.l.png,1397835761.3663680553436279296875000.bb08.r.png
7757056.052,-363695.557,-0.133,4.787,1397835761.4913899898529052734375000,1397835761.4913899898529052734375000.bb08.l.png,1397835761.4913899898529052734375000.bb08.r.png
7757056.595,-363695.618,-0.131,4.814,1397835761.6163489818572998046875000,1397835761.6163489818572998046875000.bb08.l.png,1397835761.6163489818572998046875000.bb08.r.png
7757057.187,-363695.730,-0.130,4.847,1397835761.7413420677185058593750000,1397835761.7413420677185058593750000.bb08.l.png,1397835761.7413420677185058593750000.bb08.r.png
7757057.748,-363695.793,-0.131,4.904,1397835761.8663399219512939453125000,1397835761.8663399219512939453125000.bb08.l.png,1397835761.8663399219512939453125000.bb08.r.png
7757058.357,-363695.888,-0.131,4.811,1397835761.9913499355316162109375000,1397835761.9913499355316162109375000.bb08.l.png,1397835761.9913499355316162109375000.bb08.r.png
7757058.924,-363695.984,-0.130,4.834,1397835762.1163539886474609375000000,1397835762.1163539886474609375000000.bb08.l.png,1397835762.1163539886474609375000000.bb08.r.png
7757059.499,-363696.055,-0.129,4.883,1397835762.2413420677185058593750000,1397835762.2413420677185058593750000.bb08.l.png,1397835762.2413420677185058593750000.bb08.r.png
7757060.097,-363696.128,-0.129,4.892,1397835762.3663339614868164062500000,1397835762.3663339614868164062500000.bb08.l.png,1397835762.3663339614868164062500000.bb08.r.png
7757060.671,-363696.216,-0.126,4.841,1397835762.4914019107818603515625000,1397835762.4914019107818603515625000.bb08.l.png,1397835762.4914019107818603515625000.bb08.r.png
7757061.275,-363696.281,-0.125,4.859,1397835762.6164119243621826171875000,1397835762.6164119243621826171875000.bb08.l.png,1397835762.6164119243621826171875000.bb08.r.png
7757061.867,-363696.357,-0.125,4.874,1397835762.7413680553436279296875000,1397835762.7413680553436279296875000.bb08.l.png,1397835762.7413680553436279296875000.bb08.r.png
7757062.429,-363696.445,-0.125,4.834,1397835762.8663361072540283203125000,1397835762.8663361072540283203125000.bb08.l.png,1397835762.8663361072540283203125000.bb08.r.png
7757063.021,-363696.524,-0.126,4.859,1397835762.9913370609283447265625000,1397835762.9913370609283447265625000.bb08.l.png,1397835762.9913370609283447265625000.bb08.r.png
7757063.533,-363696.593,-0.126,4.769,1397835763.1163640022277832031250000,1397835763.1163640022277832031250000.bb08.l.png,1397835763.1163640022277832031250000.bb08.r.png
7757064.092,-363696.674,-0.127,4.740,1397835763.2413849830627441406250000,1397835763.2413849830627441406250000.bb08.l.png,1397835763.2413849830627441406250000.bb08.r.png
